Date,Time,TempC
9/22/2016,18:00:00,12.91
9/22/2016,19:00:00,12.74
9/22/2016,20:00:00,12.43
9/22/2016,21:00:00,12.07
9/22/2016,22:00:00,11.74
9/22/2016,23:00:00,11.44
9/23/2016,0:00:00,11.2
9/23/2016,1:00:00,11.02
9/23/2016,2:00:00,10.92
9/23/2016,3:00:00,10.84
9/23/2016,4:00:00,10.77
9/23/2016,5:00:00,10.7
9/23/2016,6:00:00,10.64
9/23/2016,7:00:00,10.6
9/23/2016,8:00:00,10.61
9/23/2016,9:00:00,10.67
9/23/2016,10:00:00,10.73
9/23/2016,11:00:00,10.81
9/23/2016,12:00:00,10.97
9/23/2016,13:00:00,11.17
9/23/2016,14:00:00,11.34
9/23/2016,15:00:00,11.43
9/23/2016,16:00:00,11.48
9/23/2016,17:00:00,11.49
9/23/2016,18:00:00,11.48
9/23/2016,19:00:00,11.42
9/23/2016,20:00:00,11.34
9/23/2016,21:00:00,11.25
9/23/2016,22:00:00,11.18
9/23/2016,23:00:00,11.07
9/24/2016,0:00:00,10.93
9/24/2016,1:00:00,10.81
9/24/2016,2:00:00,10.68
9/24/2016,3:00:00,10.57
9/24/2016,4:00:00,10.49
9/24/2016,5:00:00,10.4
9/24/2016,6:00:00,10.3
9/24/2016,7:00:00,10.22
9/24/2016,8:00:00,10.2
9/24/2016,9:00:00,10.26
9/24/2016,10:00:00,10.46
9/24/2016,11:00:00,10.75
9/24/2016,12:00:00,11.13
9/24/2016,13:00:00,11.54
9/24/2016,14:00:00,11.91
9/24/2016,15:00:00,12.17
9/24/2016,16:00:00,12.31
9/24/2016,17:00:00,12.38
9/24/2016,18:00:00,12.36
9/24/2016,19:00:00,12.21
9/24/2016,20:00:00,12.01
9/24/2016,21:00:00,11.73
9/24/2016,22:00:00,11.47
9/24/2016,23:00:00,11.23
9/25/2016,0:00:00,11.01
9/25/2016,1:00:00,10.89
9/25/2016,2:00:00,10.88
9/25/2016,3:00:00,10.79
9/25/2016,4:00:00,10.64
9/25/2016,5:00:00,10.54
9/25/2016,6:00:00,10.52
9/25/2016,7:00:00,10.54
9/25/2016,8:00:00,10.56
9/25/2016,9:00:00,10.62
9/25/2016,10:00:00,10.85
9/25/2016,11:00:00,11.19
9/25/2016,12:00:00,11.59
9/25/2016,13:00:00,12.02
9/25/2016,14:00:00,12.42
9/25/2016,15:00:00,12.78
9/25/2016,16:00:00,13.01
9/25/2016,17:00:00,13.14
9/25/2016,18:00:00,13.12
9/25/2016,19:00:00,12.96
9/25/2016,20:00:00,12.71
9/25/2016,21:00:00,12.4
9/25/2016,22:00:00,12.05
9/25/2016,23:00:00,11.73
9/26/2016,0:00:00,11.47
9/26/2016,1:00:00,11.28
9/26/2016,2:00:00,11.23
9/26/2016,3:00:00,11.2
9/26/2016,4:00:00,11.16
9/26/2016,5:00:00,11.07
9/26/2016,6:00:00,10.96
9/26/2016,7:00:00,10.87
9/26/2016,8:00:00,10.79
9/26/2016,9:00:00,10.77
9/26/2016,10:00:00,10.96
9/26/2016,11:00:00,11.33
9/26/2016,12:00:00,11.74
9/26/2016,13:00:00,12.15
9/26/2016,14:00:00,12.54
9/26/2016,15:00:00,12.88
9/26/2016,16:00:00,13.09
9/26/2016,17:00:00,13.2
9/26/2016,18:00:00,13.17
9/26/2016,19:00:00,12.99
9/26/2016,20:00:00,12.69
9/26/2016,21:00:00,12.31
9/26/2016,22:00:00,11.9
9/26/2016,23:00:00,11.54
9/27/2016,0:00:00,11.31
9/27/2016,1:00:00,11.29
9/27/2016,2:00:00,11.21
9/27/2016,3:00:00,10.93
9/27/2016,4:00:00,10.76
9/27/2016,5:00:00,10.75
9/27/2016,6:00:00,10.81
9/27/2016,7:00:00,10.88
9/27/2016,8:00:00,10.97
9/27/2016,9:00:00,11.04
9/27/2016,10:00:00,11.29
9/27/2016,11:00:00,11.65
9/27/2016,12:00:00,12.12
9/27/2016,13:00:00,12.61
9/27/2016,14:00:00,13.03
9/27/2016,15:00:00,13.37
9/27/2016,16:00:00,13.57
9/27/2016,17:00:00,13.7
9/27/2016,18:00:00,13.7
9/27/2016,19:00:00,13.52
9/27/2016,20:00:00,13.29
9/27/2016,21:00:00,12.89
9/27/2016,22:00:00,12.45
9/27/2016,23:00:00,12.11
9/28/2016,0:00:00,11.94
9/28/2016,1:00:00,11.75
9/28/2016,2:00:00,11.47
9/28/2016,3:00:00,11.26
9/28/2016,4:00:00,11.32
9/28/2016,5:00:00,11.43
9/28/2016,6:00:00,11.51
9/28/2016,7:00:00,11.51
9/28/2016,8:00:00,11.44
9/28/2016,9:00:00,11.44
9/28/2016,10:00:00,11.65
9/28/2016,11:00:00,12.04
9/28/2016,12:00:00,12.51
9/28/2016,13:00:00,12.92
9/28/2016,14:00:00,13.27
9/28/2016,15:00:00,13.58
9/28/2016,16:00:00,13.79
9/28/2016,17:00:00,13.92
9/28/2016,18:00:00,13.89
9/28/2016,19:00:00,13.69
9/28/2016,20:00:00,13.4
9/28/2016,21:00:00,12.99
9/28/2016,22:00:00,12.55
9/28/2016,23:00:00,12.24
9/29/2016,0:00:00,12
9/29/2016,1:00:00,11.7
9/29/2016,2:00:00,11.46
9/29/2016,3:00:00,11.27
9/29/2016,4:00:00,11.22
9/29/2016,5:00:00,11.32
9/29/2016,6:00:00,11.42
9/29/2016,7:00:00,11.42
9/29/2016,8:00:00,11.3
9/29/2016,9:00:00,11.33
9/29/2016,10:00:00,11.59
9/29/2016,11:00:00,11.91
9/29/2016,12:00:00,12.29
9/29/2016,13:00:00,12.76
9/29/2016,14:00:00,13.1
9/29/2016,15:00:00,13.33
9/29/2016,16:00:00,13.47
9/29/2016,17:00:00,13.53
9/29/2016,18:00:00,13.48
9/29/2016,19:00:00,13.29
9/29/2016,20:00:00,13.07
9/29/2016,21:00:00,12.84
9/29/2016,22:00:00,12.82
9/29/2016,23:00:00,12.87
9/30/2016,0:00:00,12.69
9/30/2016,1:00:00,12.4
9/30/2016,2:00:00,12.17
9/30/2016,3:00:00,12
9/30/2016,4:00:00,11.9
9/30/2016,5:00:00,11.88
9/30/2016,6:00:00,11.9
9/30/2016,7:00:00,11.86
9/30/2016,8:00:00,11.8
9/30/2016,9:00:00,11.77
9/30/2016,10:00:00,11.98
9/30/2016,11:00:00,12.33
9/30/2016,12:00:00,12.65
9/30/2016,13:00:00,12.77
9/30/2016,14:00:00,12.99
9/30/2016,15:00:00,13.32
9/30/2016,16:00:00,13.49
9/30/2016,17:00:00,13.61
9/30/2016,18:00:00,13.56
9/30/2016,19:00:00,13.4
9/30/2016,20:00:00,13.21
9/30/2016,21:00:00,12.95
9/30/2016,22:00:00,12.72
9/30/2016,23:00:00,12.58
10/1/2016,0:00:00,12.47
10/1/2016,1:00:00,12.36
10/1/2016,2:00:00,12.2
10/1/2016,3:00:00,12
10/1/2016,4:00:00,11.7
10/1/2016,5:00:00,11.47
10/1/2016,6:00:00,11.37
10/1/2016,7:00:00,11.35
10/1/2016,8:00:00,11.34
10/1/2016,9:00:00,11.35
10/1/2016,10:00:00,11.39
10/1/2016,11:00:00,11.56
10/1/2016,12:00:00,11.78
10/1/2016,13:00:00,12.14
10/1/2016,14:00:00,12.43
10/1/2016,15:00:00,12.76
10/1/2016,16:00:00,12.97
10/1/2016,17:00:00,13.1
10/1/2016,18:00:00,13.07
10/1/2016,19:00:00,12.9
10/1/2016,20:00:00,12.67
10/1/2016,21:00:00,12.25
10/1/2016,22:00:00,11.79
10/1/2016,23:00:00,11.47
10/2/2016,0:00:00,11.2
10/2/2016,1:00:00,10.98
10/2/2016,2:00:00,10.8
10/2/2016,3:00:00,10.67
10/2/2016,4:00:00,10.54
10/2/2016,5:00:00,10.43
10/2/2016,6:00:00,10.36
10/2/2016,7:00:00,10.32
10/2/2016,8:00:00,10.29
10/2/2016,9:00:00,10.28
10/2/2016,10:00:00,10.38
10/2/2016,11:00:00,10.56
10/2/2016,12:00:00,10.75
10/2/2016,13:00:00,10.93
10/2/2016,14:00:00,11.14
10/2/2016,15:00:00,11.46
10/2/2016,16:00:00,11.55
10/2/2016,17:00:00,11.6
10/2/2016,18:00:00,11.54
10/2/2016,19:00:00,11.47
10/2/2016,20:00:00,11.33
10/2/2016,21:00:00,11.09
10/2/2016,22:00:00,10.83
10/2/2016,23:00:00,10.63
10/3/2016,0:00:00,10.48
10/3/2016,1:00:00,10.31
10/3/2016,2:00:00,10.15
10/3/2016,3:00:00,9.98
10/3/2016,4:00:00,9.8
10/3/2016,5:00:00,9.62
10/3/2016,6:00:00,9.49
10/3/2016,7:00:00,9.42
10/3/2016,8:00:00,9.38
10/3/2016,9:00:00,9.4
10/3/2016,10:00:00,9.55
10/3/2016,11:00:00,9.77
10/3/2016,12:00:00,9.94
10/3/2016,13:00:00,10.23
10/3/2016,14:00:00,10.5
10/3/2016,15:00:00,10.71
10/3/2016,16:00:00,10.86
10/3/2016,17:00:00,10.97
10/3/2016,18:00:00,10.94
10/3/2016,19:00:00,10.83
10/3/2016,20:00:00,10.71
10/3/2016,21:00:00,10.58
10/3/2016,22:00:00,10.43
10/3/2016,23:00:00,10.28
10/4/2016,0:00:00,10.16
10/4/2016,1:00:00,10.04
10/4/2016,2:00:00,9.92
10/4/2016,3:00:00,9.82
10/4/2016,4:00:00,9.73
10/4/2016,5:00:00,9.67
10/4/2016,6:00:00,9.58
10/4/2016,7:00:00,9.53
10/4/2016,8:00:00,9.49
10/4/2016,9:00:00,9.53
10/4/2016,10:00:00,9.59
10/4/2016,11:00:00,9.72
10/4/2016,12:00:00,9.91
10/4/2016,13:00:00,10.1
10/4/2016,14:00:00,10.21
10/4/2016,15:00:00,10.44
10/4/2016,16:00:00,10.64
10/4/2016,17:00:00,10.75
10/4/2016,18:00:00,10.78
10/4/2016,19:00:00,10.74
10/4/2016,20:00:00,10.64
10/4/2016,21:00:00,10.48
10/4/2016,22:00:00,10.33
10/4/2016,23:00:00,10.2
10/5/2016,0:00:00,10.07
10/5/2016,1:00:00,9.96
10/5/2016,2:00:00,9.85
10/5/2016,3:00:00,9.73
10/5/2016,4:00:00,9.62
10/5/2016,5:00:00,9.55
10/5/2016,6:00:00,9.5
10/5/2016,7:00:00,9.44
10/5/2016,8:00:00,9.4
10/5/2016,9:00:00,9.38
10/5/2016,10:00:00,9.46
10/5/2016,11:00:00,9.63
10/5/2016,12:00:00,9.77
10/5/2016,13:00:00,10.1
10/5/2016,14:00:00,10.22
10/5/2016,15:00:00,10.39
10/5/2016,16:00:00,10.4
10/5/2016,17:00:00,10.43
10/5/2016,18:00:00,10.41
10/5/2016,19:00:00,10.37
10/5/2016,20:00:00,10.29
10/5/2016,21:00:00,10.3
10/5/2016,22:00:00,10.24
10/5/2016,23:00:00,10.16
10/6/2016,0:00:00,10.03
10/6/2016,1:00:00,9.86
10/6/2016,2:00:00,9.69
10/6/2016,3:00:00,9.54
10/6/2016,4:00:00,9.44
10/6/2016,5:00:00,9.35
10/6/2016,6:00:00,9.27
10/6/2016,7:00:00,9.22
10/6/2016,8:00:00,9.21
10/6/2016,9:00:00,9.26
10/6/2016,10:00:00,9.41
10/6/2016,11:00:00,9.58
10/6/2016,12:00:00,10.04
10/6/2016,13:00:00,10.41
10/6/2016,14:00:00,10.73
10/6/2016,15:00:00,10.98
10/6/2016,16:00:00,11.1
10/6/2016,17:00:00,11.21
10/6/2016,18:00:00,11.26
10/6/2016,19:00:00,11.25
10/6/2016,20:00:00,11.21
10/6/2016,21:00:00,11.09
10/6/2016,22:00:00,10.89
10/6/2016,23:00:00,10.65
10/7/2016,0:00:00,10.39
10/7/2016,1:00:00,10.19
10/7/2016,2:00:00,10.1
10/7/2016,3:00:00,10.09
10/7/2016,4:00:00,10.07
10/7/2016,5:00:00,10.04
10/7/2016,6:00:00,9.97
10/7/2016,7:00:00,9.87
10/7/2016,8:00:00,9.75
10/7/2016,9:00:00,9.71
10/7/2016,10:00:00,9.8
10/7/2016,11:00:00,9.89
10/7/2016,12:00:00,10.15
10/7/2016,13:00:00,10.3
10/7/2016,14:00:00,10.56
10/7/2016,15:00:00,10.96
10/7/2016,16:00:00,11.08
10/7/2016,17:00:00,11.29
10/7/2016,18:00:00,11.33
10/7/2016,19:00:00,11.33
10/7/2016,20:00:00,11.3
10/7/2016,21:00:00,11.16
10/7/2016,22:00:00,10.97
10/7/2016,23:00:00,10.73
10/8/2016,0:00:00,10.49
10/8/2016,1:00:00,10.29
10/8/2016,2:00:00,10.08
10/8/2016,3:00:00,9.86
10/8/2016,4:00:00,9.66
10/8/2016,5:00:00,9.49
10/8/2016,6:00:00,9.37
10/8/2016,7:00:00,9.25
10/8/2016,8:00:00,9.14
10/8/2016,9:00:00,9.13
10/8/2016,10:00:00,9.32
10/8/2016,11:00:00,9.74
10/8/2016,12:00:00,10.26
10/8/2016,13:00:00,10.85
10/8/2016,14:00:00,11.28
10/8/2016,15:00:00,11.62
10/8/2016,16:00:00,11.82
10/8/2016,17:00:00,11.88
10/8/2016,18:00:00,11.95
10/8/2016,19:00:00,11.95
10/8/2016,20:00:00,11.92
10/8/2016,21:00:00,11.89
10/8/2016,22:00:00,11.78
10/8/2016,23:00:00,11.56
10/9/2016,0:00:00,11.27
10/9/2016,1:00:00,10.96
10/9/2016,2:00:00,10.63
10/9/2016,3:00:00,10.32
10/9/2016,4:00:00,10.02
10/9/2016,5:00:00,9.78
10/9/2016,6:00:00,9.57
10/9/2016,7:00:00,9.37
10/9/2016,8:00:00,9.2
10/9/2016,9:00:00,9.05
10/9/2016,10:00:00,9.2
10/9/2016,11:00:00,9.6
10/9/2016,12:00:00,10.17
10/9/2016,13:00:00,10.79
10/9/2016,14:00:00,11.39
10/9/2016,15:00:00,11.54
10/9/2016,16:00:00,11.71
10/9/2016,17:00:00,11.77
10/9/2016,18:00:00,11.77
10/9/2016,19:00:00,11.75
10/9/2016,20:00:00,11.72
10/9/2016,21:00:00,11.75
10/9/2016,22:00:00,11.78
10/9/2016,23:00:00,11.76
10/10/2016,0:00:00,11.67
10/10/2016,1:00:00,11.49
10/10/2016,2:00:00,11.25
10/10/2016,3:00:00,10.97
10/10/2016,4:00:00,10.71
10/10/2016,5:00:00,10.47
10/10/2016,6:00:00,10.27
10/10/2016,7:00:00,10.1
10/10/2016,8:00:00,9.95
10/10/2016,9:00:00,9.85
10/10/2016,10:00:00,9.78
10/10/2016,11:00:00,9.76
10/10/2016,12:00:00,9.77
10/10/2016,13:00:00,9.85
10/10/2016,14:00:00,10.15
10/10/2016,15:00:00,10.47
10/10/2016,16:00:00,10.77
10/10/2016,17:00:00,10.91
10/10/2016,18:00:00,10.98
10/10/2016,19:00:00,10.97
10/10/2016,20:00:00,10.93
10/10/2016,21:00:00,10.85
10/10/2016,22:00:00,10.75
10/10/2016,23:00:00,10.7
10/11/2016,0:00:00,10.61
10/11/2016,1:00:00,10.51
10/11/2016,2:00:00,10.41
10/11/2016,3:00:00,10.26
10/11/2016,4:00:00,10.09
10/11/2016,5:00:00,9.89
10/11/2016,6:00:00,9.68
10/11/2016,7:00:00,9.49
10/11/2016,8:00:00,9.34
10/11/2016,9:00:00,9.26
10/11/2016,10:00:00,9.24
10/11/2016,11:00:00,9.29
10/11/2016,12:00:00,9.45
10/11/2016,13:00:00,9.76
10/11/2016,14:00:00,10.35
10/11/2016,15:00:00,10.64
10/11/2016,16:00:00,10.78
10/11/2016,17:00:00,10.71
10/11/2016,18:00:00,10.62
10/11/2016,19:00:00,10.53
10/11/2016,20:00:00,10.38
10/11/2016,21:00:00,10.19
10/11/2016,22:00:00,9.97
10/11/2016,23:00:00,9.77
10/12/2016,0:00:00,9.58
10/12/2016,1:00:00,9.38
10/12/2016,2:00:00,9.18
10/12/2016,3:00:00,9.02
10/12/2016,4:00:00,8.91
10/12/2016,5:00:00,8.8
10/12/2016,6:00:00,8.7
10/12/2016,7:00:00,8.59
10/12/2016,8:00:00,8.47
10/12/2016,9:00:00,8.43
10/12/2016,10:00:00,8.52
10/12/2016,11:00:00,8.89
10/12/2016,12:00:00,9.31
10/12/2016,13:00:00,9.87
10/12/2016,14:00:00,10.25
10/12/2016,15:00:00,10.59
10/12/2016,16:00:00,10.64
10/12/2016,17:00:00,10.59
10/12/2016,18:00:00,10.59
10/12/2016,19:00:00,10.53
10/12/2016,20:00:00,10.48
10/12/2016,21:00:00,10.42
10/12/2016,22:00:00,10.39
10/12/2016,23:00:00,10.39
10/13/2016,0:00:00,10.38
10/13/2016,1:00:00,10.36
10/13/2016,2:00:00,10.36
10/13/2016,3:00:00,10.37
10/13/2016,4:00:00,10.39
10/13/2016,5:00:00,10.4
10/13/2016,6:00:00,10.41
10/13/2016,7:00:00,10.38
10/13/2016,8:00:00,10.35
10/13/2016,9:00:00,10.35
10/13/2016,10:00:00,10.36
10/13/2016,11:00:00,10.39
10/13/2016,12:00:00,10.31
10/13/2016,13:00:00,10.27
10/13/2016,14:00:00,10.18
10/13/2016,15:00:00,10.07
10/13/2016,16:00:00,10.02
10/13/2016,17:00:00,9.92
10/13/2016,18:00:00,9.84
10/13/2016,19:00:00,9.78
10/13/2016,20:00:00,9.72
10/13/2016,21:00:00,9.67
10/13/2016,22:00:00,9.63
10/13/2016,23:00:00,9.59
10/14/2016,0:00:00,9.52
10/14/2016,1:00:00,9.44
10/14/2016,2:00:00,9.35
10/14/2016,3:00:00,9.25
10/14/2016,4:00:00,9.14
10/14/2016,5:00:00,9.04
10/14/2016,6:00:00,8.94
10/14/2016,7:00:00,8.86
10/14/2016,8:00:00,8.8
10/14/2016,9:00:00,8.75
10/14/2016,10:00:00,8.73
10/14/2016,11:00:00,8.76
10/14/2016,12:00:00,8.87
10/14/2016,13:00:00,9.02
10/14/2016,14:00:00,9.04
10/14/2016,15:00:00,9.11
10/14/2016,16:00:00,9.17
10/14/2016,17:00:00,9.21
10/14/2016,18:00:00,9.21
10/14/2016,19:00:00,9.18
10/14/2016,20:00:00,9.12
10/14/2016,21:00:00,9.06
10/14/2016,22:00:00,9.01
10/14/2016,23:00:00,8.96
10/15/2016,0:00:00,8.91
10/15/2016,1:00:00,8.85
10/15/2016,2:00:00,8.83
10/15/2016,3:00:00,8.79
10/15/2016,4:00:00,8.74
10/15/2016,5:00:00,8.74
10/15/2016,6:00:00,8.75
10/15/2016,7:00:00,8.75
10/15/2016,8:00:00,8.77
10/15/2016,9:00:00,8.79
10/15/2016,10:00:00,8.8
10/15/2016,11:00:00,8.82
10/15/2016,12:00:00,8.89
10/15/2016,13:00:00,8.95
10/15/2016,14:00:00,8.95
10/15/2016,15:00:00,8.96
10/15/2016,16:00:00,8.88
10/15/2016,17:00:00,8.9
10/15/2016,18:00:00,8.88
10/15/2016,19:00:00,8.81
10/15/2016,20:00:00,8.73
10/15/2016,21:00:00,8.64
10/15/2016,22:00:00,8.59
10/15/2016,23:00:00,8.51
10/16/2016,0:00:00,8.44
10/16/2016,1:00:00,8.35
10/16/2016,2:00:00,8.29
10/16/2016,3:00:00,8.24
10/16/2016,4:00:00,8.2
10/16/2016,5:00:00,8.13
10/16/2016,6:00:00,8.1
10/16/2016,7:00:00,8.05
10/16/2016,8:00:00,8.01
10/16/2016,9:00:00,7.96
10/16/2016,10:00:00,7.9
10/16/2016,11:00:00,7.87
10/16/2016,12:00:00,7.88
10/16/2016,13:00:00,7.93
10/16/2016,14:00:00,8
10/16/2016,15:00:00,8.08
10/16/2016,16:00:00,8.14
10/16/2016,17:00:00,8.14
10/16/2016,18:00:00,8.14
10/16/2016,19:00:00,8.09
10/16/2016,20:00:00,8.02
10/16/2016,21:00:00,7.95
10/16/2016,22:00:00,7.89
10/16/2016,23:00:00,7.85
10/17/2016,0:00:00,7.81
10/17/2016,1:00:00,7.72
10/17/2016,2:00:00,7.64
10/17/2016,3:00:00,7.6
10/17/2016,4:00:00,7.55
10/17/2016,5:00:00,7.5
10/17/2016,6:00:00,7.46
10/17/2016,7:00:00,7.39
10/17/2016,8:00:00,7.33
10/17/2016,9:00:00,7.32
10/17/2016,10:00:00,7.42
10/17/2016,11:00:00,7.55
10/17/2016,12:00:00,7.74
10/17/2016,13:00:00,8.2
10/17/2016,14:00:00,8.45
10/17/2016,15:00:00,8.56
10/17/2016,16:00:00,8.65
10/17/2016,17:00:00,8.69
10/17/2016,18:00:00,8.7
10/17/2016,19:00:00,8.66
10/17/2016,20:00:00,8.62
10/17/2016,21:00:00,8.56
10/17/2016,22:00:00,8.49
10/17/2016,23:00:00,8.42
10/18/2016,0:00:00,8.34
10/18/2016,1:00:00,8.26
10/18/2016,2:00:00,8.16
10/18/2016,3:00:00,8.05
10/18/2016,4:00:00,7.91
10/18/2016,5:00:00,7.77
10/18/2016,6:00:00,7.63
10/18/2016,7:00:00,7.54
10/18/2016,8:00:00,7.47
10/18/2016,9:00:00,7.44
10/18/2016,10:00:00,7.57
10/18/2016,11:00:00,7.76
10/18/2016,12:00:00,7.96
10/18/2016,13:00:00,8.12
10/18/2016,14:00:00,8.33
10/18/2016,15:00:00,8.55
10/18/2016,16:00:00,8.63
10/18/2016,17:00:00,8.6
10/18/2016,18:00:00,8.51
10/18/2016,19:00:00,8.38
10/18/2016,20:00:00,8.25
10/18/2016,21:00:00,8.08
10/18/2016,22:00:00,7.96
10/18/2016,23:00:00,7.9
10/19/2016,0:00:00,7.8
10/19/2016,1:00:00,7.63
10/19/2016,2:00:00,7.52
10/19/2016,3:00:00,7.43
10/19/2016,4:00:00,7.31
10/19/2016,5:00:00,7.21
10/19/2016,6:00:00,7.11
10/19/2016,7:00:00,7.01
10/19/2016,8:00:00,6.94
10/19/2016,9:00:00,6.91
10/19/2016,10:00:00,7.04
10/19/2016,11:00:00,7.21
10/19/2016,12:00:00,7.75
10/19/2016,13:00:00,8.25
10/19/2016,14:00:00,8.6
10/19/2016,15:00:00,8.68
10/19/2016,16:00:00,8.79
10/19/2016,17:00:00,8.88
10/19/2016,18:00:00,8.98
10/19/2016,19:00:00,9.01
10/19/2016,20:00:00,9
10/19/2016,21:00:00,9
10/19/2016,22:00:00,9.01
10/19/2016,23:00:00,8.99
10/20/2016,0:00:00,8.94
10/20/2016,1:00:00,8.92
10/20/2016,2:00:00,8.83
10/20/2016,3:00:00,8.74
10/20/2016,4:00:00,8.65
10/20/2016,5:00:00,8.55
10/20/2016,6:00:00,8.46
10/20/2016,7:00:00,8.38
10/20/2016,8:00:00,8.33
10/20/2016,9:00:00,8.31
10/20/2016,10:00:00,8.34
10/20/2016,11:00:00,8.41
10/20/2016,12:00:00,8.69
10/20/2016,13:00:00,8.84
10/20/2016,14:00:00,8.87
10/20/2016,15:00:00,8.97
10/20/2016,16:00:00,8.98
10/20/2016,17:00:00,8.96
10/20/2016,18:00:00,8.96
10/20/2016,19:00:00,8.91
10/20/2016,20:00:00,8.87
10/20/2016,21:00:00,8.83
10/20/2016,22:00:00,8.77
10/20/2016,23:00:00,8.7
10/21/2016,0:00:00,8.61
10/21/2016,1:00:00,8.52
10/21/2016,2:00:00,8.43
10/21/2016,3:00:00,8.32
10/21/2016,4:00:00,8.21
10/21/2016,5:00:00,8.14
10/21/2016,6:00:00,8.1
10/21/2016,7:00:00,8.04
10/21/2016,8:00:00,8.02
10/21/2016,9:00:00,8.01
10/21/2016,10:00:00,8.08
10/21/2016,11:00:00,8.24
10/21/2016,12:00:00,8.35
10/21/2016,13:00:00,8.43
10/21/2016,14:00:00,8.69
10/21/2016,15:00:00,8.73
10/21/2016,16:00:00,8.79
10/21/2016,17:00:00,8.84
10/21/2016,18:00:00,8.77
10/21/2016,19:00:00,8.73
10/21/2016,20:00:00,8.68
10/21/2016,21:00:00,8.58
10/21/2016,22:00:00,8.42
10/21/2016,23:00:00,8.23
10/22/2016,0:00:00,8.07
10/22/2016,1:00:00,7.9
10/22/2016,2:00:00,7.75
10/22/2016,3:00:00,7.6
10/22/2016,4:00:00,7.44
10/22/2016,5:00:00,7.3
10/22/2016,6:00:00,7.18
10/22/2016,7:00:00,7.06
10/22/2016,8:00:00,6.95
10/22/2016,9:00:00,6.85
10/22/2016,10:00:00,6.84
10/22/2016,11:00:00,6.92
10/22/2016,12:00:00,7.12
10/22/2016,13:00:00,7.42
10/22/2016,14:00:00,7.84
10/22/2016,15:00:00,7.99
10/22/2016,16:00:00,8.12
10/22/2016,17:00:00,8.23
10/22/2016,18:00:00,8.27
10/22/2016,19:00:00,8.24
10/22/2016,20:00:00,8.2
10/22/2016,21:00:00,8.15
10/22/2016,22:00:00,8.1
10/22/2016,23:00:00,8.06
10/23/2016,0:00:00,8.02
10/23/2016,1:00:00,7.95
10/23/2016,2:00:00,7.87
10/23/2016,3:00:00,7.78
10/23/2016,4:00:00,7.68
10/23/2016,5:00:00,7.58
10/23/2016,6:00:00,7.48
10/23/2016,7:00:00,7.39
10/23/2016,8:00:00,7.3
10/23/2016,9:00:00,7.26
10/23/2016,10:00:00,7.28
10/23/2016,11:00:00,7.4
10/23/2016,12:00:00,7.65
10/23/2016,13:00:00,7.88
